@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.40961,0.37211,0.11876,1.3488,-4.1489,1.1241,0.40961,1.3538,1.0614,0.50375,0.40961,1.203,0.079704,0.40961,280.08,1.3032,2.6874,0.40961,0.067323,10.883,1.2614,0.41156,0.067323,1.1241,0.50375,1.3032,0.71796,0.21963,4.1169,0.046522,0.067323,21.68,16.836,1.106,0.41156,6.1687,8.7863,0.53538,0.067643,0.26902,0.025127,0.067643,22.056,11.173,2.2579,0.81599,11.551,0.33623,0.055263,1.2342,0.34049,0.059398,0.93159,0.99007,1554.6,0.05784,0.81312,0.94216,0.062772,33.538,32.669,20.426,17.869,11.252,0
0.15554,0.48588,-0.20003,0.46895,-1402.6,0.11595,0.15554,1.0581,5.3796,0.51412,0.17453,0.41294,0.044134,0.15554,746.97,0.48864,2.0581,0.15554,0.028914,5.5472,1.0617,0.17453,0.028914,0.53592,0.1095,0.48864,9.1912,-0.24295,3.5084,0.083695,0.032443,26.404,13.825,10.718,0.17255,5.3796,0.86877,0.62333,0.032075,0.11305,0.063165,0.032443,9.0956,3.5484,1.9025,0.25189,5.7305,0.092655,0.017223,0.36354,0.37667,0.072332,0.62441,0.75705,-644.92,0.032075,0.30255,0.97154,0.21243,65.799,102.86,25.557,14.282,6.5337,0
-0.069845,0.11686,0.13498,2.3647,-18.873,0,-0.069845,7.5575,4.5909,0.88314,-0.069845,-0.70616,0.0031301,-0.069845,2968.2,0.12297,8.5575,-0.069845,-0.015214,8.9904,1.0461,-0.069855,-0.015214,-0.061379,0.2754,0.12297,?,0.17619,3.8095,0.021093,-0.015214,7.7218,47.269,40.009,-0.084409,4.5909,?,0.88314,-0.018386,0.3422,0.27126,-0.015216,15.905,6.9142,-0.61767,1.2214,8.8281,-0.15407,-0.03356,2.0015,0.098908,0.021156,1.1528,1.1528,870.42,-0.018386,-0.079087,1.0184,0,40.599,52.79,7.8638,46.415,5.9924,0
0.71819,0.10859,0.084554,1.7786,26.378,-0.3659,0.82055,8.2087,9.076,0.89141,0.82055,7.5561,0.099014,0.82055,44.107,8.2754,9.2087,0.82055,0.090408,1.2127,1.1311,0.82054,0.079131,2.6846,0.35229,7.3329,2.161e+005,0.1048,2.7216,-0.0025679,0.090408,4.8012,76.022,76.022,0.82054,9.076,?,0.89141,0.090408,1.2146,0.004028,0.090408,2.4631,1.2505,23.817,1.501,1.3332,0.74244,0.081802,1.7786,0.10859,0.013154,1.1048,1.1048,44.537,0.090408,0.80569,0.90959,0,300.99,291.89,4.3672,83.578,11.249,0
0.022242,0.26792,0.034411,1.2186,194.29,0,0.022242,2.7325,3.3223,0.73208,0.035477,0.14127,0.035936,0.022242,819.06,0.44563,3.7325,0.022242,0.0066947,6.8529,0.94185,0.035337,0.0066947,0.13214,0.40126,0.44563,2.67,0.042581,3.5127,0.070046,0.010678,17.463,20.968,12.322,0.031584,3.3223,1.1721,0.84255,0.0095065,0.26672,0.067407,0.010636,16.464,9.6115,0.35658,0.82238,6.8966,-0.061812,-0.018605,0.71611,0.15745,0.047693,0.90589,1.0426,112.04,0.0095065,0.030382,0.99764,0.1509,53.262,37.975,17.297,21.102,4.1111,0
0.17769,0.26459,-0.083009,0.63006,-1370.3,0,0.17769,2.7794,6.1634,0.73541,0.18807,0.79191,0.051136,0.17769,306.42,1.1912,3.7794,0.17769,0.02883,3.6869,0.98798,0.18807,0.02883,0.72211,0.25422,1.1912,18.125,-0.096677,2.8871,0.042088,0.030513,13.706,26.63,22.583,0.18807,6.1634,1.9063,0.77691,0.030513,0.057803,0.027092,0.030513,7.6042,3.9173,2.8542,0.3526,3.8029,0.050584,0.0082071,0.53431,0.22438,0.037552,0.8565,0.90483,-64,0.030513,0.24162,0.97117,0.056437,99,93.176,13.288,27.468,7.1782,0
0.0069536,0.83547,-0.033365,0.73771,454.56,0,0.0069536,0.19693,1.2005,0.16453,0.041269,0.054664,0.073401,0.0069536,3460.6,0.10547,1.1969,0.0069536,0.0057921,11.211,0.75492,0.041269,0.0057921,0.021743,0.048828,0.10547,1.2026,-0.03682,4.3521,0.69354,0.03411,38.582,9.5382,1.4522,-0.0028772,1.2005,0.16225,0.51564,-0.0023966,0.10868,0.22746,0.034375,24.327,13.116,0.18858,0.44783,11.093,-0.039898,-0.033233,0.11232,0.12721,0.10484,0.18157,0.56904,-750.63,-0.0023966,0.042263,1.0392,2.134,32.558,27.828,38.675,9.4377,1.3249,0
0.0040031,0.78192,-0.26248,0.6616,-33.549,-0.15684,0.0081527,0.083753,1.0041,0.065488,0.0081527,0.010511,0.012297,0.0081527,5758.6,0.063384,1.2789,0.0081527,0.0020228,9.6053,1.0602,0.013855,0.00099323,-0.15303,0.065488,0.058077,0.034517,-0.53918,4.5247,0.19012,0.0020228,70.53,5.1751,0.01772,0.013855,4.0532,65.09,0.071743,0.0034377,0.022358,0.46517,0.0034377,44.904,35.298,0.037742,0.52486,9.6443,-0.027553,-0.0068362,0.65631,0.77566,0.19323,0.13452,0.14737,-8785.7,0.0040439,0.061128,0.99596,0.095508,38,10.34,70.245,5.1961,8.279,0
0.14698,0.35927,-0.17909,0.48501,-148.37,0.35704,0.18971,1.5631,1.3164,0.56157,0.18971,0.54553,0.36483,0.18971,389.41,0.93731,2.7834,0.18971,0.20553,19.118,1.0307,0.20977,0.15924,0.45798,0.56157,0.81837,2.9917,-0.21543,4.8587,0.37481,0.20553,181.03,2.0163,0.58388,0.20977,0.93474,10.457,0.57308,0.22726,0.040999,0.033104,0.22726,61.06,41.942,3.0401,0.34599,25.167,0.062737,0.067968,0.46948,0.34777,0.49597,0.67551,0.68935,-12935,0.24035,0.26174,0.75965,0.02049,19.092,8.7025,137.52,2.6542,1.1103,0
0.065214,0.42893,-0.22441,0.43015,-153.84,0.29126,0.081377,1.248,1.1097,0.53532,0.081377,0.20664,0.27787,0.081377,687.41,0.53098,2.3314,0.081377,0.099286,11.688,0.9048,0.10317,0.079565,0.30057,0.53532,0.49329,1.3968,-0.27018,4.6661,0.47411,0.099286,194.6,1.8756,0.24053,0.10317,0.84664,4.0759,0.57044,0.12587,0.10863,0.05651,0.12587,56.386,44.698,2.4847,0.36351,12.97,-0.043204,-0.052711,0.39493,0.39381,0.53316,0.6445,0.68678,-10402,0.09883,0.12182,0.90117,0.065607,31.229,8.1658,175.37,2.0813,0.98678,0
0.24208,0.37298,0.47658,3.7017,26.504,0.38913,0.29585,1.5996,1.1313,0.59662,0.29585,1.6771,0.1231,0.29585,435.17,0.83876,2.6811,0.29585,0.11641,44.558,1.1226,0.30001,0.095258,0.48089,0.59662,0.69461,1.3355,1.3733,4.1389,0.12209,0.11641,28.661,12.735,0.80436,0.30001,2.553,1.7435,0.7932,0.11805,0.36799,0.038682,0.11805,84.461,39.903,0.78032,1.943,50.406,0.28302,0.11137,1.7507,0.1764,0.078523,1.7193,2.2857,6561.3,0.11602,0.40576,0.88398,0.32949,8.1917,9.1471,25.336,14.407,7.3233,0
0.0027406,0.47101,0.22259,1.5766,3.4634,-0.051482,0.0063073,0.91429,1.0121,0.43064,0.0063073,0.016337,0.018468,0.0063073,3743.6,0.097499,2.1231,0.0063073,0.0025365,28.81,0.9344,0.03111,0.0011021,-0.055855,0.43064,0.089926,0.12663,0.56879,4.507,0.18364,0.0025365,57.357,6.3636,0.06605,0.03111,2.5078,4.8549,0.51558,0.012511,0.045188,0.21895,0.012511,86.783,57.973,0.013963,1.0682,29.159,-0.0085055,-0.0034206,1.2922,0.38607,0.15714,1.1004,1.3175,7153.2,0.011985,0.0063639,0.98802,0.19725,12.669,6.296,56.67,6.4408,6.354,0
0.27097,0.076825,0.41895,6.4533,600.32,0.20959,0.27097,12.017,4.4257,0.92317,0.27097,3.5271,0.072878,0.27097,86.94,4.1983,13.017,0.27097,0.061227,4.1111,1.1056,0.27097,0.061227,0.51251,0.48056,4.1983,?,0.83088,3.3978,-0.033131,0.061227,6.6867,54.586,54.586,0.23205,4.4257,?,0.92317,0.052434,2.9506,0.0079398,0.061227,22.193,18.082,5.436,5.8044,4.3386,0.21941,0.049576,6.4533,0.076825,0.01832,1.8309,1.8309,1047,0.052434,0.29352,0.94757,0,88.783,20.186,6.3361,57.607,8.7772,0
-0.019724,0.84716,0.049475,1.099,1482.1,0,-0.019724,0.18042,2.8995,0.15284,-0.012033,-0.03946,-0.0068024,-0.019724,-15677,-0.023282,1.1804,-0.019724,-0.0068024,15.757,1.442,-0.012033,-0.0068024,0.0067001,0.037381,-0.023282,-1.5646,0.10978,3.5908,0.26917,-0.00415,68.987,5.2909,3.1217,-0.026041,2.8995,1.3975,0.45635,-0.0089813,0.14444,-2.3467,-0.0041501,60.061,44.304,-0.15757,0.84856,17.276,-0.012033,-0.0041501,0.64842,0.49984,0.18901,0.33914,1.0126,192.82,0.087919,-0.12905,0.91473,1.9857,23.164,8.2385,62.922,5.8009,6.4336,0
0.0086159,0.91802,-0.22215,0.75802,-11.691,0.18182,0.0086159,0.086184,0.93432,0.079119,0.0086159,0.0093853,0.0081617,0.0086159,3277.5,0.11137,1.0893,0.0086159,0.00068783,6.1174,1.0125,0.0067028,0.00068783,0.18182,0.079119,0.11137,0.0049996,-0.73044,4.0571,0.04937,0.00068783,24.993,14.604,0.0073014,0.0067028,13.459,?,0.079119,0.0005351,0.32665,0.30085,0.0005351,11.539,5.4217,0.04104,0.52933,5.7156,-0.086917,-0.0069387,0.75802,0.91802,0.068474,0.26015,0.26015,-2533.7,-0.070296,0.1089,1.0703,0,59.666,67.322,26.75,13.645,41.188,0
0.010008,0.54962,0.067402,1.1432,5176.4,0.066897,0.013122,0.81943,2.0274,0.45038,0.060532,0.027879,0.024427,0.013122,4050.8,0.090105,1.8194,0.013122,0.0064722,69.315,1.0325,0.035287,0.0049365,0.021704,0.076905,0.08444,0.7443,0.14592,4.7395,0.25012,0.014139,85.618,4.2652,3.6525,0.020916,2.0274,3.7654,0.49103,0.010316,0.096955,0.25556,0.017405,88.654,19.339,0.025995,0.32519,70.003,-0.0011143,-0.00054961,0.97899,0.47067,0.23446,0.975,1.063,3699.7,0.010316,0.022222,1.0135,0.090253,5.2658,18.874,84.735,4.3075,4.3891,0
-0.15881,0.8598,-0.15557,0.72886,-27.318,-0.15404,-0.15881,0.16306,1.0288,0.1402,-0.15881,-0.27679,-0.035493,-0.15881,-2234.4,-0.16336,1.1631,-0.15881,-0.040131,12.198,1.0793,0.092241,-0.040131,-0.1452,0.1402,-0.16336,0.2398,-0.26738,4.0971,0.21162,-0.040131,54.442,6.7044,0.10728,0.092241,3.9749,0.99958,0.42625,0.02331,0.043659,0.2556,0.02331,36.261,24.063,-1.2009,0.49837,12.548,0.073889,0.018672,0.48637,0.57375,0.14916,0.24096,0.73262,-1945.6,0.027954,-1.1327,0.97205,2.0404,29.924,15.168,52.92,6.8972,6.8015,0
0.060812,0.35932,0.060903,1.1949,-5.5972,0.091038,0.067651,1.66,1.0378,0.59646,0.067651,0.21644,0.055331,0.067651,1113.7,0.32773,2.783,0.067651,0.031786,15.557,1.2873,0.075553,0.028573,0.12196,0.59646,0.30869,0.36841,0.097206,6.0051,0.15617,0.031786,55.629,6.5613,0.21027,0.075553,2.1618,6.0469,0.64322,0.035499,0.090335,0.094009,0.035499,59.206,43.649,0.67038,0.90463,16.145,0.025444,0.011955,1.0394,0.31256,0.15241,0.952,1.0266,61622,0.036403,0.10195,0.9636,0.078396,23.462,8.3621,53.604,6.8092,3.3969,0
0.096507,0.22013,0.17371,2.4882,560.69,0,0.11903,3.5449,1.8373,0.78033,0.1204,1.0197,0.090795,0.11903,481.64,0.75783,4.5428,0.11903,0.064782,8.3992,1.0794,0.11719,0.052526,0.17804,0.71829,0.65553,85,0.24466,3.3377,0.043022,0.065283,24.618,14.902,7.9019,0.10616,1.8373,?,0.78033,0.057779,1.2677,0.044475,0.063782,28.302,19.902,2.2826,2.126,8.8719,0.069393,0.037769,1.3194,0.11673,0.067107,1.099,1.099,378,0.058029,0.12367,0.94747,0,43.457,18.339,23.189,15.74,2.5877,0
0.16906,0.037979,0.74651,20.656,668.56,0.45546,0.20901,25.234,1.4016,0.95834,0.20901,5.5035,0.40773,0.20901,57.615,6.3352,26.331,0.20901,0.3542,13.518,1.0865,0.16398,0.2865,0.56386,0.95834,5.2833,3.8949,3.4638,5.2051,-1.1436,0.3542,32.926,11.086,4.3177,0.16398,0.63635,?,0.95834,0.27789,18.807,0.0063845,0.27789,43.437,29.919,7.7361,20.081,18.947,0.13239,0.22436,20.656,0.037979,0.090208,4.4468,4.4468,1.1972e+005,0.28654,0.17641,0.71346,0,27.002,12.199,23.491,15.538,2.7381,0
-0.056075,0.65874,-0.19575,0.61701,1264.7,-0.0034935,-0.056075,0.51806,3.0619,0.34126,-0.038815,-0.10971,0.0023191,-0.056075,33860,0.01078,1.5181,-0.056075,-0.018314,21.746,0.98388,-0.042751,-0.018314,-0.15641,0.32736,0.01078,-2.477,-0.28592,3.7594,0.20664,-0.012677,57.164,6.4041,4.969,-0.20167,3.0619,1.309,0.44282,-0.065864,0.063928,1.0751,-0.013962,33.699,11.953,-0.30739,0.2601,20.342,-0.10593,-0.034595,0.47874,0.51112,0.15615,0.49846,0.6468,-1124.9,-0.065864,-0.16432,1.0747,0.2976,16.785,30.537,60.929,5.9906,4.4723,0
0.14354,0.57895,-0.076555,0.75,-712.94,0,0.14354,0.72727,8.5869,0.42105,0.16108,0.46875,0.02396,0.14354,1027.1,0.35537,1.7273,0.14354,0.016716,3.0507,1.4034,0.16108,0.016716,0.36112,0.41786,0.35537,9.1818,-0.099379,2.7973,0.067422,0.018759,13.265,27.516,14.554,0.16108,8.5869,0.57895,0.69378,0.018759,0.041667,0.086429,0.018759,9.2199,6.1692,2,0.51563,3.109,0.098884,0.011516,0.39669,0.30622,0.036343,0.54658,0.90062,-48,0.018759,0.34091,0.98328,0.64773,119.64,59.165,13.016,28.042,11.147,0
0.017488,0.43217,0.18971,1.4396,-2218.3,0.10816,0.017488,1.3139,2.8409,0.56783,0.029294,0.040523,0.020767,0.017488,2673.7,0.13652,2.3139,0.017488,0.0061558,5.2873,0.80116,0.029294,0.0061558,0.20111,0.46282,0.13652,2.4812,0.50091,3.1169,0.15107,0.010312,55.828,6.5379,6.5286,0.019466,2.8409,?,0.56783,0.006852,0.0082226,0.20346,0.010312,79.364,74.077,0.42496,1.3443,5.3237,-0.012215,-0.0042998,1.4376,0.43155,0.15295,1.4993,1.4993,248.34,0.0068517,0.030797,0.99731,0,69.034,4.9273,55.446,6.583,7.5009,0
-0.17077,2.7588,0.20352,1.7128,7.3477,-0.6637,-0.17077,-0.64482,0.95381,-1.7789,-0.17077,-0.5981,-0.054838,-0.17077,-7973.9,-0.045775,0.36247,-0.17077,-0.074155,24.444,1.4441,-0.12345,-0.074155,-0.6637,-1.7789,-0.045775,-0.51131,0.39831,4.2971,1.1932,-0.074155,43.164,8.4561,-0.044747,-0.12345,2.348,0.13538,0.69436,-0.053606,0.041633,-1.1487,-0.053606,75.628,51.185,-1.1073,1.1727,23.315,-0.16794,-0.072924,0.17727,0.28552,0.11826,-3.4816,1.3589,4034,-0.048422,0.095996,1.0484,-1.3903,14.932,7.1311,45.254,8.0655,4.507,0
0.010582,0.75009,-0.076107,0.86714,1096.4,0,0.013126,0.33318,4.4745,0.24991,0.02252,0.022915,0.014317,0.013126,4273.6,0.085409,1.3332,0.013126,0.0029336,3.1695,1.1299,0.022511,0.002365,0.037267,0.082424,0.082017,2.3965,-0.15122,3.8552,0.16708,0.0050329,46.963,7.772,5.9354,0.022511,4.4745,2.583,0.42717,0.0050309,0.0047067,0.34041,0.0050309,40.299,37.129,0.27235,0.79931,3.1855,-0.028427,-0.006353,0.66222,0.57283,0.12867,0.49657,0.84878,-545.28,0.0050309,0.042343,0.99707,0.70928,115.16,9.8305,46.727,7.8113,8.8908,0
0.0023909,0.49898,-0.063065,0.78148,-77.658,-0.0856,0.0023909,0.99807,1.0144,0.49802,0.0023909,0.0082845,0.059986,0.0023909,3268.4,0.11168,2.0041,0.0023909,0.0025738,46.584,0.91878,0.019666,0.0025738,-0.038268,0.49802,0.11168,0.21476,-0.081431,4.4629,0.52912,0.0025738,115.03,3.173,0.039413,0.019666,0.9418,0.50849,0.70839,0.02117,0.041086,0.22472,0.02117,83.957,37.373,0.020166,0.37067,47.257,-0.033667,-0.036242,0.45199,0.2886,0.31516,0.64304,0.91469,-1830.8,0.014229,0.0048009,0.98577,0.42243,7.8353,9.7664,113.4,3.2188,1.1995,0
0.17198,0.52937,-0.007727,0.97978,-5.6573,0.11722,0.19393,0.52646,1.1094,0.27869,0.19393,0.50743,0.0759,0.19393,735.62,0.49618,1.8891,0.19393,0.056039,3.0632,1.3152,0.39356,0.049696,0.14339,0.27869,0.45471,1.2617,-0.012352,4.8187,0.12766,0.056039,44.719,8.1621,0.74346,0.39356,3.5191,2.3467,0.42588,0.11373,0.25843,0.037647,0.11373,29.077,26.014,5.9216,0.90379,3.3983,0.32483,0.093865,0.70736,0.38218,0.12252,0.44552,0.68081,-509.04,0.098606,0.61709,0.90139,0.52814,119.16,14.031,40.309,9.055,5.5321,0
0.09191,0.58865,-0.071743,0.83984,-10.892,0.28005,0.12098,0.54329,1.036,0.31981,0.12098,0.27008,0.034959,0.12098,1110.1,0.32879,1.6988,0.12098,0.021853,5.5039,1.0517,0.14441,0.016602,0.35993,0.31981,0.2794,0.27024,-0.11501,4.7544,0.10281,0.021853,30.597,11.929,0.24532,0.14441,5.5815,2.0805,0.46051,0.026085,0.052978,0.089196,0.026085,23.239,17.735,1.101,0.65348,5.702,0.071851,0.012979,0.6391,0.44795,0.083826,0.51268,0.73824,-4075.5,0.034751,0.28739,0.96525,0.43995,66.317,20.581,29.533,12.359,8.875,0
0.080591,0.41233,0.38792,1.988,513.78,0,0.095931,1.4252,8.8345,0.58767,0.099793,0.24433,0.010859,0.095931,1568.8,0.23265,2.4252,0.095931,0.010859,8.7784,1.021,0.099777,0.0091223,0.30742,0.56812,0.19545,25.831,1.7676,3.8194,0.035906,0.011296,17.975,20.371,19.397,0.11848,8.8345,?,0.58767,0.013411,0.24739,0.13775,0.011294,28.235,19.457,0.3793,1.4469,9.6965,0.099777,0.011294,1.893,0.39262,0.04909,2.6777,2.6777,2559.2,0.097583,0.13714,0.90575,0,41.579,18.76,16.221,22.501,40.255,0
0.085969,0.7094,0.030539,1.0508,-17.432,0.21748,0.10245,0.34769,1.0272,0.24665,0.10245,0.1703,0.037668,0.10245,1781.1,0.20493,1.4096,0.10245,0.026544,19.587,1.1198,0.10495,0.022275,0.27219,0.24665,0.1817,0.27933,0.08301,3.84,0.12903,0.026544,58.441,6.2456,0.14794,0.10495,3.8808,3.9412,0.35449,0.027193,0.35684,0.15771,0.027193,39.478,19.891,0.41507,0.70647,20.121,0.062017,0.016069,0.89104,0.60157,0.16011,0.67045,0.96356,211.28,0.026514,0.34854,0.97349,0.43719,18.634,18.35,56.892,6.4157,10.491,0
0.044398,0.52204,0.070403,1.1349,-19.277,0.052285,0.059933,0.88934,1.0496,0.46427,0.059933,0.11481,0.038046,0.059933,1666.8,0.21898,1.9156,0.059933,0.019947,20.006,1.0526,0.14024,0.014776,0.070627,0.46427,0.18922,0.48989,0.17274,5.0519,0.17116,0.019947,66.56,5.4838,0.26865,0.14024,3.0153,?,0.46427,0.046675,0.1223,0.088184,0.046675,64.212,44.206,0.26958,0.81939,20.998,0.08586,0.028575,1.1349,0.52204,0.18236,1.1391,1.1391,7934.6,0.047237,0.095629,0.95276,0,18.245,8.2568,63.416,5.7557,7.3724,0
0.013117,0.56888,0.17798,1.8136,-9647,0,0.018427,0.75783,3.4056,0.43112,0.024525,0.084234,0.015717,0.018427,3879.3,0.094089,1.7578,0.018427,0.0054109,13.356,1.0483,0.024507,0.0038515,0.08531,0.41891,0.084754,4.019,0.29503,3.8164,0.16072,0.0072015,23.577,15.549,5.9792,0.018915,3.4056,1.0946,0.67971,0.0055541,0.11742,0.31814,0.0071963,39.769,26.413,0.10526,1.2439,13.372,-0.010591,-0.0031099,0.6974,0.21876,0.064313,0.71464,1.1267,1166.1,0.0055541,0.030425,1.0006,0.57663,27.328,13.819,23.446,15.568,5.6452,0
0.11649,0.67061,-0.47717,0.18167,-2123.9,0,0.11649,0.49119,3.0167,0.32939,0.16964,0.19977,0.049424,0.11649,1641.6,0.22234,1.4912,0.11649,0.038614,0.30055,0.77685,0.16964,0.038614,0.25894,0.11649,0.22234,3.1917,-0.53371,3.1462,0.19929,0.038614,74.744,4.8834,4.2462,0.16922,3.0167,1.2416,0.41271,0.056095,0.14512,0.11052,0.056233,2.5784,2.2779,46.896,0.17741,0.31841,0.13703,0.045423,0.15797,0.58311,0.20478,0.36842,0.46161,-668.11,0.056095,0.35365,0.96153,0.25294,1214.5,160.24,70.551,5.1736,3.3742,0
0.035026,0.92471,-0.035628,0.94182,-4164.1,0,0.045546,0.08142,4.2053,0.07529,0.077081,0.07437,0.017238,0.045546,4656,0.078393,1.0814,0.045546,0.010831,15.563,0.98127,0.077078,0.008329,0.084784,0.05621,0.067016,2.4442,-0.084187,3.6225,0.21799,0.017937,54.1,6.7543,4.4733,0.073411,4.2053,1.5342,0.33438,0.017457,0.10079,0.29632,0.018329,44.706,29.144,0.19535,0.64905,15.821,0.050133,0.011921,0.62376,0.61242,0.14805,0.1779,0.79011,-149.38,0.017457,0.46521,0.99114,3.4412,23.454,12.524,53.156,6.8666,9.9367,0
0.052341,0.49964,0.0051974,1.0211,-17.729,0.086946,0.064798,0.68299,1.051,0.34125,0.064798,0.26356,0.087541,0.064798,1484.5,0.24587,2.0014,0.064798,0.046174,16.336,1.2179,0.084003,0.037298,0.10336,0.34125,0.22094,0.62913,0.0069397,5.1493,0.35289,0.046174,67.208,5.4309,0.16813,0.084003,1.4398,0.74174,0.59504,0.059859,0.039464,0.11564,0.059859,62.774,46.437,0.83334,0.76567,17.17,0.025951,0.018492,0.50246,0.24586,0.18413,0.45564,0.7945,733.01,0.048541,0.15338,0.95146,0.7437,22.343,7.86,63.945,5.708,1.8738,0
0.096147,0.30713,0.0074275,1.037,-6.992,0.2868,0.12047,2.1603,1.0362,0.6635,0.12047,0.60057,0.051949,0.12047,629,0.58028,3.256,0.12047,0.035116,7.3658,1.1129,0.12723,0.028026,0.35761,0.6635,0.50108,0.38429,0.0093785,4.4687,0.082946,0.035116,22.114,16.505,0.41427,0.12723,3.4537,1.3029,0.77003,0.037087,0.11937,0.054585,0.037087,19.585,12.219,1.3888,0.6919,7.6323,0.069486,0.020254,0.67733,0.2006,0.060587,0.83777,0.97229,218.57,0.034907,0.14491,0.96509,0.16056,49.553,29.872,21.342,17.102,4.3318,0
0.082051,0.66224,-0.027028,0.95232,-337.09,0,0.10314,0.51003,1.8612,0.33776,0.1913,0.18194,0.068652,0.10314,1891.7,0.19295,1.51,0.10314,0.055418,13.244,1.1191,0.12452,0.044085,0.14521,0.16851,0.16109,1.4125,-0.05874,3.6166,0.34527,0.07036,120.06,3.0811,2.6375,0.1377,1.8612,4.9547,0.43309,0.073983,0.035716,0.14801,0.066901,101.9,88.66,1.2149,0.8332,14.113,0.099884,0.053667,0.81523,0.56691,0.32456,0.73407,0.94126,-111.78,0.073983,0.24293,0.98582,0.28225,27.559,4.1168,111.18,3.2831,4.045,0
-0.032277,0.80218,0.057385,1.072,149.84,0,-0.032277,0.24661,2.6317,0.19782,0.08748,-0.040481,0.003781,-0.032277,29425,0.012404,1.2466,-0.032277,-0.012265,9.6339,0.83458,0.00049648,-0.012265,0.26185,0.14541,0.012404,0.0041457,0.39502,3.5315,0.29511,-0.012265,109.23,3.3739,3.3536,-0.032618,2.6317,?,0.19782,-0.012394,0.042256,0.62586,0.00018866,113.87,104.24,-0.46469,0.98486,9.4243,-0.041731,-0.015857,1.0655,0.79734,0.29639,1.3617,1.3617,195.11,-0.012394,-0.16316,-0.015857,0,37.887,3.5015,110.59,3.3006,18.115,0
0.13683,0.34246,0.43747,2.2774,307.7,0.29016,0.13683,1.92,3.3341,0.65754,0.15407,0.39954,0.044073,0.13683,850.66,0.42908,2.92,0.13683,0.041039,35.404,1.0008,0.14965,0.041039,0.34102,0.4271,0.42908,8.6801,1.9878,3.5035,0.069381,0.043428,38.961,9.3752,9.3752,0.12577,3.3341,?,0.65754,0.037722,0.33555,0.071452,0.044884,72.803,37.399,0.4231,1.3331,36.765,0.13953,0.04185,2.2774,0.34246,0.10666,2.9878,2.9878,1394.6,0.037722,0.20809,0.96815,0,10.31,9.7596,37.491,9.7356,15.15,0
0.29925,0.069901,0.24961,8.2651,327.93,0,0.29925,13.306,5.962,0.9301,0.30063,8.7099,0.060538,0.29925,70.691,5.1633,14.306,0.29925,0.050194,1.8525,1.1471,0.29868,0.050194,0.81036,0.29925,5.1633,216.81,0.34861,3.4037,-0.019886,0.050425,2.2144,164.83,81.018,0.29868,5.962,7.6062,0.96345,0.050097,5.5707,0.0064661,0.050097,5.6675,3.815,9.8899,7.3844,1.9502,0.237,0.039753,4.0625,0.034358,0.0060668,1.299,1.3456,632.38,0.050097,0.32174,0.95013,0.035863,197.03,95.675,2.1034,173.52,8.3264,0
0.10267,0.053523,0.65741,13.283,2679.1,0,0.12703,17.684,6.568,0.94648,0.12964,2.3735,0.025739,0.12703,115.56,3.1585,18.684,0.12703,0.019341,1.3606,1.2349,0.12964,0.015631,0.31597,0.10267,2.7033,49.789,2.2743,3.5055,-0.020239,0.019341,3.0327,120.36,120.36,0.12618,6.568,?,0.94648,0.019212,3.4876,0.010393,0.019738,29.135,27.774,4.1933,12.825,1.3873,0.08762,0.01334,13.283,0.053523,0.0083086,3.2743,3.2743,2105.2,0.019212,0.10847,0.98119,0,268.26,13.142,2.9744,122.71,22.721,0
